lat,lon
51.5105136,14.6488155
51.3587754,14.5101534
51.4646497,14.9360331
51.4947645,14.718966
51.3810534,14.6629211
51.4679264,14.7173546
51.492289,14.6806139
51.3517976,14.5924626
51.516964,14.7226451
51.3360293,14.487773
51.5436371,14.6861296
51.5238947,14.7209403
51.4113652,14.5256428
51.3573661,14.5537599
51.535572,14.683923
51.3810359,14.6318606
51.5483523,14.5754809
51.4995255,14.635327
51.3488514,14.5896108
51.3390984,14.5708028
51.5036539,14.6295902
51.4876728,14.804002
51.5290656,14.5300629
51.5158176,14.6598565
51.5078303,14.6302923
51.5024546,14.6364685
51.4968544,14.7196095
51.4517178,14.6720089
51.5379574,14.6378674
51.4709169,14.6716732
51.5060907,14.6508968
51.5102636,14.4949432
51.5002257,14.6486007
51.5142304,14.7633778
51.5072831,14.6415095
51.3394119,14.5652541
51.4950175,14.6373123
51.5327172,14.7122204
51.3780935,14.6642886
51.384068,14.6082804
51.5083291,14.667138
51.5287911,14.6634043
51.3824718,14.6622182
51.519179,14.6063946
51.510268,14.6147859
51.5357046,14.7013859
51.5078688,14.6172782
51.5623148,14.7100033
51.5349495,14.5360269
51.5233688,14.7335776
51.3267864,14.475849
51.5045781,14.6433764
51.4419617,14.7788735
51.507843,14.6196653
51.5079317,14.6449749
51.490161,14.725592
51.3510486,14.594485
51.5042446,14.6352749
51.4906254,14.5287472
51.4692512,14.9494116
51.5039986,14.7357291
51.3454056,14.5996209
51.5032361,14.6368149
51.5026021,14.6315361
51.5067746,14.6335219
51.3156902,14.6213173
51.352909,14.6070043
51.4875206,14.8039162
51.4928127,14.6409044
51.5155472,14.6336021
51.4148539,14.5583197
51.500424,14.6297514
51.5035919,14.6329045
51.348459,14.6044056
51.5103753,14.7932586
51.5271907,14.6954244
51.5045598,14.8163166
51.5371932,14.6353073
51.3794594,14.6679407
51.4010976,14.6186056
51.383056,14.6904943
51.5384727,14.5264517
51.3232622,14.6531875
51.3397603,14.508825
51.3222018,14.6271345
51.3556623,14.5846131
51.5014666,14.6297635
51.5079585,14.7592541
51.5055476,14.6168293
51.3158599,14.6420359
51.5409523,14.6239331
51.5034216,14.6563792
51.5261604,14.6887659
51.500303,14.6426847
51.3353822,14.4879
51.4182904,14.5813024
51.3523245,14.6081471
51.5399163,14.6222149
51.3404564,14.574558
51.501112,14.7605162
51.4957066,14.6304126
51.3810498,14.6662009
51.5088916,14.6071988
51.5016338,14.6275825
51.5226079,14.5140892
51.5331071,14.6587452
51.5523092,14.7134637
51.366827,14.6054709
51.513302,14.724285
51.5219877,14.7174691
51.4922928,14.6574398
51.3446993,14.5992371
51.3854244,14.6629122
51.5040613,14.6121564
51.4133988,14.582111
51.3503997,14.5953419
51.4786418,14.6617673
51.3845019,14.6484436
51.4345636,14.6416027
51.5294389,14.5622387
51.5101965,14.7540407
51.3538824,14.6094105
51.4954842,14.709544
51.4360717,14.5235855
51.3423353,14.5585261
51.508405,14.6438904
51.5026232,14.6781415
51.3405601,14.6443003
51.4005021,14.5740469
51.5636144,14.57568
51.5753004,14.6984613
51.529038,14.5523872
51.4345636,14.6416027
51.5042295,14.6383285
51.5157266,14.6362823
51.4953414,14.6419008
51.3962657,14.5758556
51.3604512,14.5630814
51.5240433,14.7131967
51.5007308,14.6271428
51.4034828,14.5779782
51.3664885,14.5157497
51.4701274,14.9458247
51.5293528,14.576392
51.3488767,14.5900542
51.5247253,14.5788637
51.4929259,14.6285481
51.5404906,14.7133397
51.4041634,14.5806413
51.5306069,14.7171756
51.3657716,14.515485
51.5132066,14.6479865
51.4825348,14.4770267
51.5085304,14.6575052
51.5196124,14.7154312
51.420987,14.5403904
51.5022015,14.6297184
51.4928127,14.6409044
51.5010958,14.8013212
51.3235166,14.627985
51.5226079,14.5140892
51.5131472,14.7116663
51.5441377,14.7238269
51.528218,14.726661
51.5104772,14.6488774
51.4886441,14.7102184
51.332757,14.5974661
51.4971078,14.6377463
51.413593,14.523314
51.5570609,14.7087813
51.3793188,14.6656054
51.4935931,14.6270726
51.49413,14.6500257
51.4164802,14.5225355
51.4384932,14.6007145
51.4143951,14.5820969
51.414069,14.5226889
51.3857705,14.4968538
51.4964974,14.6273442
51.5019212,14.6543954
51.4177971,14.5884948
51.5102147,14.7128223
51.5394813,14.5941216
51.5565601,14.7069955
51.5011806,14.6519062
51.3849251,14.6613981
51.5063229,14.6470416
51.3453048,14.6082703
51.4547755,14.9584248
51.4700972,14.9491963
51.539156,14.5946993
51.503498,14.6338651
51.3218151,14.6255405
51.5038885,14.6533674
51.5261604,14.6887659
51.3482728,14.5798063
51.3954881,14.572626
51.493877,14.629629
51.539489,14.5444122
51.4001761,14.5739227
51.4794628,14.9073939
51.3422033,14.6449676
51.4556521,14.9550496
51.5137884,14.7154215
51.5363852,14.7240753
51.5069911,14.6752972
51.3498021,14.5928355
51.5089884,14.6462328
51.3997994,14.5738993
51.3505684,14.6057651
51.3859114,14.6172086
51.5135428,14.77231
51.5549177,14.6974447
51.5700917,14.5899567
51.5307393,14.6577048
51.531971,14.536901
51.5348457,14.5290194
51.3460571,14.6421802
51.5053531,14.6421147
51.3377826,14.5018069
51.5230012,14.685536
51.547329,14.5463413
51.5124733,14.5010751
51.5189392,14.7228537
51.5423272,14.6331911
51.5259195,14.5592342
51.5751057,14.5695871
51.3451073,14.6090853
51.3843913,14.6633366
51.4114259,14.577994
51.5250492,14.6966939
51.3222018,14.6271345
51.3555332,14.5958112
51.4941423,14.6388439
51.4904652,14.6496099
51.396852,14.5743979
51.4997398,14.6429754
51.5078547,14.6271291
51.3582101,14.5440105
51.5335583,14.6632202
51.5125162,14.7165562
51.4953694,14.6226751
51.4961107,14.6552115
51.3355662,14.5480221
51.4979681,14.6369109
51.4941732,14.6246189
51.5084944,14.6228402
51.4995255,14.635327
51.4108301,14.5844421
51.5486384,14.7183639
51.5032346,14.6157853
51.509365,14.4945531
51.5443669,14.6265982
51.5144973,14.7941132
51.5032514,14.6157113
51.5417426,14.6892238
51.4567393,14.9475668
51.5242356,14.5634157
51.4028064,14.5799183
51.5015106,14.8139278
51.3513304,14.59461
51.5331071,14.6587452
51.554186,14.6605741
51.5130557,14.7739114
51.5246055,14.5663882
51.350317,14.6065567
51.4710438,14.946392
51.4128219,14.5238124
51.5377832,14.6286191
51.3426957,14.5981013
51.5019728,14.6297263
51.500568,14.6299412
51.3967061,14.5717661
51.5254223,14.5738957
51.4930914,14.6281708
51.490029,14.6693248
51.3300921,14.5902
51.3414544,14.5750962
51.3582101,14.5440105
51.4927663,14.7195279
51.5789308,14.5713784
51.5244691,14.7064146
51.4931125,14.6287552
51.3760814,14.6652488
51.5001354,14.7135247
51.5103665,14.6311106
51.3611945,14.6198508
51.5040218,14.6506322
51.5228788,14.702431
51.5162176,14.616428
51.3634455,14.512643
51.3294497,14.4794818
51.5020055,14.6383394
51.5228236,14.5138227
51.3939414,14.6279074
51.3441589,14.5974558
51.516572,14.7626294
51.5280081,14.4982534
51.3716001,14.5111817
51.5000152,14.6354538
51.3661679,14.4977355
51.4300216,14.5995987
51.3954874,14.5764751
51.5358921,14.7229791
51.5461899,14.6317856
51.5262557,14.4997803
51.5415945,14.726247
51.5033427,14.656871
51.3422342,14.5567617
51.4952245,14.6371084
51.4060582,14.542771
51.5377934,14.5297259
51.5124616,14.6213622
51.518795,14.723797
51.5035942,14.7126904
51.3505511,14.5925794
51.5288294,14.7140638
51.3389951,14.5880192
51.3952105,14.5720068
51.3587586,14.5077751
51.4454703,14.5135966
51.3362542,14.4870639
51.5126769,14.6186225
51.4946155,14.6435358
51.4128702,14.587912
51.3496708,14.6066275
51.4968147,14.6974581
51.5073017,14.6587681
51.5109562,14.6423555
51.5298113,14.6645657
51.5072788,14.6589341
51.4075841,14.574433
51.4961986,14.6316903
51.5119055,14.7675693
51.5653861,14.5949699
51.5491923,14.7174659
51.4177591,14.5789583
51.4969778,14.64207
51.5082191,14.6253619
51.3418877,14.6459857
51.5033908,14.6342574
51.3578032,14.5075645
51.5506108,14.7150654
51.5084258,14.6281491
51.5465087,14.5312512
51.3250639,14.6322167
51.3714012,14.5104366
51.4082751,14.5761675
51.4121243,14.5606947
51.582376,14.7251865
51.5090694,14.4912989
51.5720435,14.5868772
51.5299298,14.5346362
51.5273516,14.5759558
51.5623148,14.7100033
51.5307115,14.6762415
51.5329343,14.5196775
51.5465048,14.5739848
51.4535159,14.9493345
51.4978663,14.6786227
51.5116185,14.6364348
51.4233487,14.5919898
51.4113419,14.554133
51.5141867,14.638325
51.5024964,14.6259298
51.523119,14.6864715
51.5718327,14.5866347
51.477933,14.7048731
51.4953382,14.644316
51.4924781,14.5122873
51.5153729,14.6166915
51.4992073,14.6247137
51.4250629,14.5846613
51.3609777,14.510363
51.4187516,14.5846424
51.5064188,14.6397103
51.4974712,14.6277709
51.5022183,14.7117848
51.5421282,14.633868
51.5523092,14.7134637
51.5206863,14.7126196
51.5241664,14.6775218
51.5410696,14.6312059
51.5353948,14.5338062
51.5312725,14.5711404
51.5520623,14.7105145
51.3439821,14.597198
51.5139019,14.6381605
51.5412133,14.717181
51.3970222,14.59409
51.541743,14.5826338
51.4792484,14.4777687
51.3457219,14.599727
51.5038032,14.6361127
51.5330455,14.6939104
51.4182904,14.5813024
51.5014211,14.803004
51.496827,14.6396099
51.49939,14.642863
51.5749226,14.7188614
51.4546102,14.9565781
51.3914886,14.6048421
51.4875206,14.8039162
51.3190426,14.6331564
51.419014,14.5545722
51.5009471,14.7015561
51.5087741,14.6287465
51.4548142,14.9578588
51.3680428,14.4865223
51.5417836,14.689411
51.3608154,14.6157199
51.4978177,14.62852
51.5198318,14.7164419
51.4105598,14.5251519
51.4911456,14.5095794
51.5124055,14.634725
51.5055487,14.6392569
51.5413051,14.6366899
51.3250066,14.6133954
51.4844623,14.8624382
51.3570129,14.4708057
51.5143751,14.718277
51.5416457,14.7260743
51.406493,14.5750645
51.364906,14.5089186
51.5060276,14.642887
51.5162976,14.6161044
51.50057,14.6469618
51.534589,14.6682508
51.3419083,14.6459072
51.4804642,14.8754585
51.5267454,14.5709173
51.5196124,14.7154312
51.5035818,14.6371707
51.5158462,14.616859
51.4024461,14.5725517
51.5103831,14.4948206
51.3486737,14.6036794
51.3767161,14.6450138
51.4973055,14.6422178
51.5141984,14.6129748
51.3768354,14.6649133
51.5252528,14.5772319
51.3588798,14.5611901
51.3413571,14.6443561
51.3286882,14.5780817
51.5032514,14.6157113
51.4383673,14.6012083
51.4987681,14.6213947
51.3509025,14.6037996
51.5325592,14.6642524
51.5448897,14.588185
51.5097137,14.6304557
51.5356619,14.5318459
51.4024461,14.5725517
51.4940312,14.7195697
51.565233,14.7127905
51.3579251,14.5585464
51.3647254,14.508224
51.3822778,14.6310459
51.5217097,14.6089844
51.4810162,14.8538357
51.5355619,14.5188894
51.4965557,14.632122
51.5238947,14.7209403
51.5396589,14.665879
51.534175,14.6631554
51.4076303,14.5597063
51.5276395,14.5279717
51.402599,14.5723039
51.5439645,14.5693942
51.5426281,14.7152931
51.553027,14.7089437
51.5141726,14.6109527
51.5068683,14.6408007
51.3577023,14.556274
51.3251536,14.6132381
51.362031,14.5043733
51.5058978,14.6385946
51.3652824,14.5083099
51.4979376,14.6232413
51.5277729,14.6649477
51.3997041,14.5108365
51.5783397,14.7221217
51.5165246,14.7183094
51.3526202,14.6062831
51.5418515,14.5344554
51.5261876,14.5572178
51.528694,14.5275251
51.5130921,14.7182435
51.378552,14.6640122
51.5211291,14.6163873
51.5322447,14.6830832
51.5005491,14.6381944
51.3235481,14.6321519
51.3429775,14.5825248
51.3785571,14.6640422
51.550635,14.7111436
51.3810936,14.6633389
51.479279,14.9075759
51.5153322,14.7179703
51.3282957,14.6500411
51.5165246,14.7183094
51.4001761,14.5739227
51.5783397,14.7221217
51.4205227,14.5875185
51.3516024,14.6047318
51.3250639,14.6322167
51.4041163,14.6425875
51.3754418,14.660087
51.5345198,14.6722827
51.5085962,14.6455769
51.5354539,14.5276332
51.5480298,14.5789142
51.5080694,14.6197332
51.5221712,14.7154794
51.3263461,14.6473655
51.395745,14.5746281
51.3899106,14.6054864
51.5282312,14.7265404
51.5027002,14.6338641
51.5020189,14.6467242
51.5000406,14.6346545
51.547677,14.7190592
51.5051168,14.6418857
51.478492,14.6621367
51.3491469,14.5985959
51.5425594,14.7275043
51.5212827,14.76185
51.5257628,14.686251
51.5441244,14.5465167
51.4183661,14.5548094
51.5019346,14.6563383
51.3764284,14.6558844
51.3624442,14.5121825
51.5423139,14.6898407
51.4994126,14.638428
51.5070784,14.6343707
51.516964,14.7226451
51.5001956,14.6428643
51.3956383,14.5939357
51.5195819,14.7153857
51.3645866,14.5172339
51.5145793,14.7216035
51.3267864,14.475849
51.3505511,14.5925794
51.504467,14.6413239
51.5257491,14.6890655
51.3609882,14.5231054
51.5454286,14.5820902
51.4128219,14.5238124
51.5375558,14.631406
51.3364519,14.5965076
51.5176286,14.759798
51.3648855,14.5088765
51.3610657,14.510845
51.4886441,14.7102184
51.3799407,14.6098436
51.5080446,14.6199636
51.5049247,14.6435869
51.5072495,14.6336376
51.4112945,14.5744778
51.3964576,14.5386812
51.3836955,14.6622807
51.348941,14.6039186
51.3604031,14.5631921
51.3501271,14.602345
51.4447503,14.9522787
51.5466971,14.546486
51.5030474,14.6361989
51.4943488,14.6498511
51.5418785,14.6175853
51.3661107,14.5161866
51.5437499,14.7246959
51.5220622,14.7173267
51.5311052,14.5426101
51.582376,14.7251865
51.5171889,14.6131171
51.5182439,14.719925
51.5572048,14.7112292
51.4979966,14.6363185
51.3368364,14.501367
51.5154121,14.7240254
51.4905377,14.6479389
51.4939293,14.5200904
51.4329748,14.9536251
51.5358387,14.5292645
51.4063834,14.5748917
51.5005232,14.7131927
51.4932158,14.641988
51.5098888,14.7421483
51.3206805,14.6291797
51.5351365,14.5311071
51.5430145,14.5369676
51.357186,14.5598944
51.5097298,14.6477078
51.5425858,14.6896367
51.489136,14.6619598
51.5185113,14.7202471
51.5168664,14.7207541
51.5345198,14.6722827
51.5290416,14.529855
51.5147454,14.6537403
51.5046731,14.6524135
51.5006011,14.6463217
51.5360391,14.5178904
51.4920889,14.6569804
51.4980674,14.6455541
51.5426512,14.5293339
51.5080215,14.632015
51.5254491,14.5597633
51.4905512,14.6250322
51.505295,14.6513964
51.52631,14.7043153
51.4967773,14.6375085
51.5041888,14.616299
51.5506974,14.7149336
51.5214659,14.6997337
51.4240834,14.5358452
51.5029089,14.6116301
51.4513219,14.529227
51.5294819,14.669181
51.4914322,14.6226172
51.3772833,14.6672872
51.5083855,14.7662914
51.3568573,14.5073319
51.3362407,14.4900383
51.3956381,14.5783299
51.5221712,14.7154794
51.4381028,14.6024795
51.5418035,14.7184944
51.3805998,14.6855024
51.4406093,14.5202936
51.5791722,14.7229401
51.4956604,14.6407207
51.4101936,14.5212619
51.493653,14.5160659
51.5328739,14.6642812
51.5363585,14.5295418
51.3744235,14.6611141
51.5282312,14.7265404
51.5257282,14.658517
51.3651569,14.5055534
51.3571735,14.4715051
51.342395,14.571705
51.4013155,14.581809
51.5070285,14.6422092
51.5711286,14.7136666
51.5551127,14.5440147
51.5201451,14.7147226
51.3651176,14.5148047
51.5156482,14.6363697
51.3586309,14.5571931
51.3247908,14.6139028
51.5023639,14.7121661
51.5089774,14.6291151
51.4990832,14.6217607
51.3804546,14.6590639
51.4980121,14.8204119
51.3810865,14.6164137
51.5030973,14.6258592
51.3481332,14.604
51.359262,14.6148665
51.5426289,14.7267966
51.5093803,14.6415701
51.3971884,14.5733616
51.5004028,14.6552348
51.3381916,14.5646375
51.4531762,14.5303249
51.4984483,14.7618946
51.3251536,14.6132381
51.3799407,14.6098436
51.5170651,14.7187041
51.3267922,14.6149949
51.3147296,14.6414891
51.4088444,14.5810456
51.4334739,14.6142202
51.5282007,14.5630578
51.522757,14.7152776
51.5432947,14.6864715
51.5515449,14.6389913
51.5571033,14.700395
51.4938048,14.629237
51.4940543,14.6168783
51.554186,14.6605741
51.4986316,14.6440138
51.4217881,14.5867194
51.4948486,14.6364341
51.5482036,14.5572068
51.4100742,14.5206233
51.5102147,14.7128223
51.514327,14.7098079
51.5274277,14.6776919
51.5304653,14.6514453
51.3210482,14.6269031
51.3614911,14.61416
51.5142089,14.6274183
51.5022794,14.6323187
51.4251558,14.5374311
51.528112,14.6834731
51.4150288,14.5821045
51.3663228,14.5145384
51.5197798,14.721743
51.4756821,14.6570421
51.5474599,14.5748567
51.4831586,14.8450948
51.5486857,14.521772
51.4396466,14.6000469
51.5105669,14.7687647
51.5092586,14.5994924
51.5145708,14.6483736
51.5408061,14.6238331
51.5043733,14.6502179
51.5454018,14.5687864
51.3824718,14.6622182
51.5441915,14.6854237
51.3483097,14.6023713
51.5668932,14.7097044
51.5133125,14.6378201
51.5092414,14.6372335
51.3504836,14.5912418
51.4948053,14.7190284
51.5483989,14.4957407
51.4997653,14.6958899
51.5371949,14.6349725
51.3454954,14.6076463
51.500011,14.6306563
51.5196124,14.7154312
51.545867,14.5693604
51.4907851,14.649486
51.5466652,14.5311839
51.5245454,14.7373772
51.5012895,14.627177
51.5485855,14.5360421
51.3338679,14.486526
51.4654499,14.723328
51.5140623,14.6428431
51.4535159,14.9493345
51.5444234,14.5306116
51.4936786,14.6408907
51.5004518,14.6333643
51.3896326,14.6023475
51.3582548,14.4659368
51.4970879,14.6564556
51.492713,14.6275959
51.5071821,14.7906268
51.5049222,14.6436705
51.5079627,14.6086597
51.4100222,14.5187357
51.5471273,14.7210483
51.5315887,14.5797351
51.3339933,14.5032807
51.535851,14.726704
51.5502522,14.6653933
51.4171509,14.579187
51.5167392,14.5191807
51.5380119,14.6321969
51.3951444,14.575196
51.5106826,14.4981576
51.3394664,14.5030903
51.501697,14.6560652
51.5468245,14.7220679
51.4908157,14.8011587
51.4940864,14.6499937
51.3961288,14.5741717
51.3371468,14.4836598
51.3811726,14.6505832
51.5152609,14.7670584
51.5490696,14.5395088
51.4980857,14.6445869
51.3838087,14.6211258
51.5031096,14.6233303
51.5467741,14.5844373
51.3663252,14.5145799
51.4937102,14.6331994
51.5298878,14.5344778
51.4374652,14.6028525
51.349727,14.5900242
51.5015795,14.715332
51.3793598,14.6352771
51.5508099,14.5770289
51.5435,14.5619892
51.5457449,14.6592109
51.505165,14.7309367
51.5089575,14.6371356
51.5396589,14.665879
51.5218877,14.7081393
51.4093907,14.6414804
51.5458788,14.5716368
51.4180418,14.5809555
51.382751,14.6626617
51.5006633,14.6379502
51.4876045,14.6220548
51.4989374,14.8175364
51.523971,14.7208247
51.3810248,14.663332
51.3687695,14.6033098
51.4795083,14.8596248
51.3392502,14.5057707
51.5086194,14.6655521
51.3882045,14.6154663
51.4873578,14.7203053
51.3243067,14.6116932
51.3380291,14.6402141
51.5148353,14.7191804
51.3325352,14.5088322
51.4061944,14.5753537
51.4102686,14.5214263
51.546222,14.7209688
51.5185833,14.7181163
51.4129491,14.5819649
51.5225978,14.7356374
51.3647149,14.5124025
51.4502148,14.6780038
51.3714493,14.5111179
51.5165557,14.657574
